"Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)",Dsnref,Dspref,Rpn,Rpp,efn,efp,en,ep,knref,kpref,ln1,lp
4.2,0.,1,4.2,0.,2,4.2,0.,3,4.2,0.,4,4.2,0.,5,.432e-13,.900e-13,.60e-5,.48e-5,.19560e-1,.300e-1,.228,.24,.123684e-9,.16008e-9,.2790e-4,.258e-4
4.14674662370413,56.5964406956169,0,4.09728081919174,30.0662077995158,0,4.05373599876974,21.2223483552489,0,4.01416542418784,16.800764429469,0,3.97734553247096,14.1479767244529,0,0,0,0,0,0,0,0,0,0,0,0,0
4.14674662370413,113.192881391234,0,4.09728081919174,60.1324155990317,0,4.05373599876974,42.4446967104977,0,4.01416542418784,33.601528858938,0,3.97734553247096,28.2959534489059,0,0,0,0,0,0,0,0,0,0,0,0,0
4.14674662370413,169.789322086851,0,4.09728081919174,90.1986233985475,0,4.05373599876974,63.6670450657466,0,4.01416542418784,50.402293288407,0,3.97734553247096,42.4439301733589,0,0,0,0,0,0,0,0,0,0,0,0,0
4.12920721219354,226.385762782468,0,4.09728081919174,120.264831198063,0,4.05373599876974,84.8893934209954,0,4.01416542418784,67.203057717876,0,3.97734553247096,56.5919068978118,0,0,0,0,0,0,0,0,0,0,0,0,0
4.09294986911805,282.982203478085,0,4.09728081919174,150.331038997579,0,4.05373599876974,106.111741776244,0,4.01416542418784,84.0038221473449,0,3.97734553247096,70.7398836222647,0,0,0,0,0,0,0,0,0,0,0,0,0
4.05966643500233,339.578644173702,0,4.09728081919174,180.397246797095,0,4.05373599876974,127.334090131493,0,4.01416542418784,100.804586576814,0,3.97734553247096,84.8878603467177,0,0,0,0,0,0,0,0,0,0,0,0,0
4.03037969583354,396.175084869319,0,4.08445894194975,210.463454596611,0,4.05373599876974,148.556438486742,0,4.01416542418784,117.605351006283,0,3.97734553247096,99.0358370711706,0,0,0,0,0,0,0,0,0,0,0,0,0
4.00466573499943,452.771525564936,0,4.04905465896574,240.529662396127,0,4.05373599876974,169.778786841991,0,4.01416542418784,134.406115435752,0,3.97734553247096,113.183813795624,0,0,0,0,0,0,0,0,0,0,0,0,0
3.98116599927721,509.367966260553,0,4.01698802999271,270.595870195643,0,4.05373599876974,191.00113519724,0,4.01416542418784,151.206879865221,0,3.97734553247096,127.331790520077,0,0,0,0,0,0,0,0,0,0,0,0,0
3.95871904353984,565.964406956169,0,3.98869803737545,300.662077995158,0,4.03274093399908,212.223483552489,0,4.01416542418784,168.00764429469,0,3.97734553247096,141.479767244529,0,0,0,0,0,0,0,0,0,0,0,0,0
3.93630050045589,622.560847651787,0,3.96333908700354,330.728285794674,0,3.99868323549792,233.445831907737,0,4.01416542418784,184.808408724159,0,3.97734553247096,155.627743968982,0,0,0,0,0,0,0,0,0,0,0,0,0
3.91293914135463,679.157288347403,0,3.93960376636485,360.79449359419,0,3.96816178709591,254.668180262986,0,4.01060884528763,201.609173153628,0,3.97734553247096,169.775720693435,0,0,0,0,0,0,0,0,0,0,0,0,0
3.88783584732415,735.75372904302,0,3.91631115482559,390.860701393706,0,3.94102650327751,275.890528618235,0,3.97499859871991,218.409937583097,0,3.97734553247096,183.923697417888,0,0,0,0,0,0,0,0,0,0,0,0,0
3.86154986587255,792.350169738637,0,3.89232586051748,420.926909193222,0,3.91594057965817,297.112876973484,0,3.94276100603621,235.210702012566,0,3.97734553247096,198.071674142341,0,0,0,0,0,0,0,0,0,0,0,0,0
3.83534951772029,848.946610434254,0,3.86655823742742,450.993116992738,0,3.89155240908707,318.335225328733,0,3.91417804963336,252.011466442035,0,3.94561570067872,212.219650866794,0,0,0,0,0,0,0,0,0,0,0,0,0
3.81048360446668,905.543051129871,0,3.83906774644031,481.059324792254,0,3.86653924833699,339.557573683982,0,3.88786430857711,268.812230871504,0,3.91224049866284,226.367627591247,0,0,0,0,0,0,0,0,0,0,0,0,0
3.78753684018616,962.139491825488,0,3.81130328119262,511.125532591769,0,3.83960534981632,360.779922039231,0,3.86226791035244,285.612995300973,0,3.8826972273255,240.5156043157,0,0,0,0,0,0,0,0,0,0,0,0,0
