"Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)",Dsnref,Dspref,Rpn,Rpp,efn,efp,en,ep,knref,kpref,ln1,lp
4.2,0.,1,4.2,0.,2,4.2,0.,3,4.2,0.,4,4.2,0.,5,.864e-13,.450e-13,.120e-4,.96e-5,.39120e-1,.150e-1,.228,.48,.61842e-10,.8004e-10,.5580e-4,.516e-4
4.07400639507109,72.0042100000000,0,3.96932695341203,37.6911016976834,0,3.88243721210473,25.4762362249157,0,3.80584237130609,19.3724696223481,0,3.73253165981587,15.7119629931078,0,0,0,0,0,0,0,0,0,0,0,0,0
4.07400639507109,144.008420000000,0,3.96932695341203,75.3822033953668,0,3.88243721210473,50.9524724498313,0,3.80584237130609,38.7449392446962,0,3.73253165981587,31.4239259862156,0,0,0,0,0,0,0,0,0,0,0,0,0
4.06737207718478,216.012630000000,0,3.96932695341203,113.07330509305,0,3.88243721210473,76.428708674747,0,3.8058423713061,58.1174088670443,0,3.73253165981587,47.1358889793235,0,0,0,0,0,0,0,0,0,0,0,0,0
4.03837319794289,288.016840000000,0,3.96932695341203,150.764406790734,0,3.88243721210473,101.904944899663,0,3.80584237130609,77.4898784893924,0,3.73253165981587,62.8478519724313,0,0,0,0,0,0,0,0,0,0,0,0,0
4.01154619343001,360.021050000000,0,3.96932695341203,188.455508488417,0,3.88243721210473,127.381181124578,0,3.80584237130609,96.8623481117405,0,3.73253165981587,78.5598149655391,0,0,0,0,0,0,0,0,0,0,0,0,0
3.98729836942436,432.025260000000,0,3.95177586297111,226.146610186101,0,3.88243721210473,152.857417349494,0,3.80584237130609,116.234817734089,0,3.73253165981588,94.2717779586469,0,0,0,0,0,0,0,0,0,0,0,0,0
3.9651534564027,504.029470000000,0,3.92840920250478,263.837711883784,0,3.88243721210473,178.33365357441,0,3.8058423713061,135.607287356437,0,3.73253165981587,109.983740951755,0,0,0,0,0,0,0,0,0,0,0,0,0
3.94433492865479,576.033680000000,0,3.90680470407137,301.528813581467,0,3.87915091450425,203.809889799325,0,3.80584237130609,154.979756978785,0,3.73253165981588,125.695703944863,0,0,0,0,0,0,0,0,0,0,0,0,0
3.92394872821554,648.037890000000,0,3.88608901559631,339.219915279151,0,3.85793013874389,229.286126024241,0,3.80584237130609,174.352226601133,0,3.73253165981587,141.40766693797,0,0,0,0,0,0,0,0,0,0,0,0,0
3.90312759340701,720.042100000000,0,3.86526530806521,376.911016976834,0,3.83733641367265,254.762362249157,0,3.8058423713061,193.724696223481,0,3.73253165981588,157.119629931078,0,0,0,0,0,0,0,0,0,0,0,0,0
3.88106822485035,792.046310000000,0,3.84337389049809,414.602118674518,0,3.81633885480364,280.238598474072,0,3.79180291885874,213.097165845829,0,3.73253165981587,172.831592924186,0,0,0,0,0,0,0,0,0,0,0,0,0
3.85761189982376,864.050520000000,0,3.81978968201012,452.293220372201,0,3.79394682675519,305.714834698988,0,3.77033439949348,232.469635468177,0,3.73253165981588,188.543555917294,0,0,0,0,0,0,0,0,0,0,0,0,0
