"Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)",Dsnref,Dspref,Rpn,Rpp,efn,efp,en,ep,knref,kpref,ln1,lp
4.2,0.,1,4.2,0.,2,4.2,0.,3,4.2,0.,4,4.2,0.,5,.432e-13,.900e-13,.60e-5,.48e-5,.19560e-1,.150e-1,.228,.48,.123684e-9,.16008e-9,.5580e-4,.258e-4
4.162858357989,40.2800454436834,0,4.12156387918523,21.9380044964748,0,4.08357471933983,15.8260845252904,0,4.04790167743739,12.7712403543668,0,4.01407045570958,10.938921093618,0,0,0,0,0,0,0,0,0,0,0,0,0
4.16285835798901,80.5600908873668,0,4.12156387918523,43.8760089929496,0,4.08357471933983,31.6521690505809,0,4.04790167743739,25.5424807087337,0,4.01407045570958,21.8778421872361,0,0,0,0,0,0,0,0,0,0,0,0,0
4.162858357989,120.84013633105,0,4.12156387918522,65.8140134894244,0,4.08357471933983,47.4782535758713,0,4.04790167743739,38.3137210631005,0,4.01407045570957,32.8167632808541,0,0,0,0,0,0,0,0,0,0,0,0,0
4.162858357989,161.120181774734,0,4.12156387918523,87.7520179858992,0,4.08357471933983,63.3043381011618,0,4.0479016774374,51.0849614174674,0,4.01407045570957,43.7556843744721,0,0,0,0,0,0,0,0,0,0,0,0,0
4.16156276737704,201.400227218417,0,4.12156387918522,109.690022482374,0,4.08357471933983,79.1304226264522,0,4.0479016774374,63.8562017718342,0,4.01407045570958,54.6946054680902,0,0,0,0,0,0,0,0,0,0,0,0,0
4.12488650475748,241.6802726621,0,4.12156387918523,131.628026978849,0,4.08357471933983,94.9565071517427,0,4.04790167743739,76.627442126201,0,4.01407045570958,65.6335265617082,0,0,0,0,0,0,0,0,0,0,0,0,0
4.09005919219408,281.960318105784,0,4.12156387918522,153.566031475324,0,4.08357471933983,110.782591677033,0,4.04790167743739,89.3986824805679,0,4.01407045570957,76.5724476553262,0,0,0,0,0,0,0,0,0,0,0,0,0
4.05804289865576,322.240363549467,0,4.12156387918523,175.504035971798,0,4.08357471933983,126.608676202324,0,4.04790167743739,102.169922834935,0,4.01407045570958,87.5113687489443,0,0,0,0,0,0,0,0,0,0,0,0,0
4.02928020072517,362.520408993151,0,4.12156387918523,197.442040468273,0,4.08357471933983,142.434760727614,0,4.04790167743739,114.941163189302,0,4.01407045570958,98.4502898425623,0,0,0,0,0,0,0,0,0,0,0,0,0
