"Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)",Dsnref,Dspref,Rpn,Rpp,efn,efp,en,ep,knref,kpref,ln1,lp
4.2,0.,1,4.2,0.,2,4.2,0.,3,4.2,0.,4,4.2,0.,5,.864e-13,.900e-13,.120e-4,.96e-5,.39120e-1,.300e-1,.456,.48,.61842e-10,.8004e-10,.5580e-4,.258e-4
4.04161759318959,38.0055529094055,0,3.91823474672454,20.2350989842487,0,3.81785767327628,14.3179792324276,0,3.72974295740916,11.3614754969276,0,3.64475797691336,9.58813479940542,0,0,0,0,0,0,0,0,0,0,0,0,0
4.04161759318958,76.0111058188109,0,3.91823474672454,40.4701979684973,0,3.81785767327628,28.6359584648552,0,3.72974295740916,22.7229509938553,0,3.64475797691335,19.1762695988108,0,0,0,0,0,0,0,0,0,0,0,0,0
4.04161759318959,114.016658728216,0,3.91823474672453,60.705296952746,0,3.81785767327628,42.9539376972827,0,3.72974295740915,34.0844264907829,0,3.64475797691336,28.7644043982163,0,0,0,0,0,0,0,0,0,0,0,0,0
4.04161759318958,152.022211637622,0,3.91823474672454,80.9403959369947,0,3.81785767327628,57.2719169297103,0,3.72974295740916,45.4459019877106,0,3.64475797691336,38.3525391976217,0,0,0,0,0,0,0,0,0,0,0,0,0
4.04161759318959,190.027764547027,0,3.91823474672453,101.175494921243,0,3.81785767327628,71.5898961621379,0,3.72974295740916,56.8073774846382,0,3.64475797691335,47.9406739970271,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0186143618668,228.033317456433,0,3.91823474672453,121.410593905492,0,3.81785767327628,85.9078753945655,0,3.72974295740916,68.1688529815659,0,3.64475797691336,57.5288087964325,0,0,0,0,0,0,0,0,0,0,0,0,0
3.98945187653268,266.038870365838,0,3.91823474672454,141.645692889741,0,3.81785767327627,100.225854626993,0,3.72974295740915,79.5303284784935,0,3.64475797691335,67.116943595838,0,0,0,0,0,0,0,0,0,0,0,0,0
3.96316207168787,304.044423275244,0,3.91823474672453,161.880791873989,0,3.81785767327627,114.543833859421,0,3.72974295740915,90.8918039754212,0,3.64475797691335,76.7050783952434,0,0,0,0,0,0,0,0,0,0,0,0,0
3.9391550768414,342.049976184649,0,3.91823474672453,182.115890858238,0,3.81785767327627,128.861813091848,0,3.72974295740916,102.253279472349,0,3.64475797691336,86.2932131946488,0,0,0,0,0,0,0,0,0,0,0,0,0
3.91654246809308,380.055529094055,0,3.91495728637951,202.350989842487,0,3.81785767327627,143.179792324276,0,3.72974295740916,113.614754969276,0,3.64475797691335,95.8813479940542,0,0,0,0,0,0,0,0,0,0,0,0,0
3.89434650055519,418.06108200346,0,3.8884826415073,222.586088826735,0,3.81785767327627,157.497771556703,0,3.72974295740916,124.976230466204,0,3.64475797691335,105.46948279346,0,0,0,0,0,0,0,0,0,0,0,0,0
3.87155511176768,456.066634912866,0,3.86431427557658,242.821187810984,0,3.81785767327627,171.815750789131,0,3.72974295740915,136.337705963132,0,3.64475797691336,115.057617592865,0,0,0,0,0,0,0,0,0,0,0,0,0
3.84721295310763,494.072187822271,0,3.84125698725671,263.056286795233,0,3.81785767327627,186.133730021559,0,3.72974295740916,147.699181460059,0,3.64475797691335,124.645752392271,0,0,0,0,0,0,0,0,0,0,0,0,0
3.82146668547651,532.077740731677,0,3.81809697733347,283.291385779481,0,3.81706541534065,200.451709253986,0,3.72974295740916,159.060656956987,0,3.64475797691336,134.233887191676,0,0,0,0,0,0,0,0,0,0,0,0,0
3.79552237285025,570.083293641082,0,3.79363930344381,303.52648476373,0,3.79259005232394,214.769688486414,0,3.72974295740916,170.422132453915,0,3.64475797691336,143.822021991081,0,0,0,0,0,0,0,0,0,0,0,0,0
3.77063569310738,608.088846550488,0,3.7671847050779,323.761583747979,0,3.76836307566792,229.087667718841,0,3.72974295740915,181.783607950842,0,3.64475797691335,153.410156790487,0,0,0,0,0,0,0,0,0,0,0,0,0
3.747616849611,646.094399459893,0,3.73983077538399,343.996682732227,0,3.74297739168425,243.405646951269,0,3.72974295740916,193.14508344777,0,3.64475797691336,162.998291589892,0,0,0,0,0,0,0,0,0,0,0,0,0
3.72642876327841,684.099952369298,0,3.71310856908061,364.231781716476,0,3.71534349283136,257.723626183696,0,3.71952901413659,204.506558944698,0,3.64475797691335,172.586426389298,0,0,0,0,0,0,0,0,0,0,0,0,0
3.70694199754414,722.105505278704,0,3.6883046917146,384.466880700725,0,3.68640887169834,272.041605416124,0,3.69264684938582,215.868034441625,0,3.64475797691335,182.174561188703,0,0,0,0,0,0,0,0,0,0,0,0,0
3.68902991109636,760.111058188109,0,3.66557875275838,404.701979684973,0,3.65803046978139,286.359584648552,0,3.66325657620682,227.229509938553,0,3.64475797691336,191.762695988108,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6725645478484,798.116611097515,0,3.64477501752028,424.937078669222,0,3.63175226271063,300.677563880979,0,3.63258434676871,238.590985435481,0,3.640495931674,201.350830787514,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6574201282701,836.12216400692,0,3.62574201607742,445.172177653471,0,3.60779571430787,314.995543113407,0,3.60285396208804,249.952460932408,0,3.60882997077372,210.938965586919,0,0,0,0,0,0,0,0,0,0,0,0,0
3.64346874803462,874.127716916326,0,3.60833193745705,465.407276637719,0,3.58598260296747,329.313522345834,0,3.5756212863645,261.313936429336,0,3.57650770059532,220.527100386325,0,0,0,0,0,0,0,0,0,0,0,0,0
3.63058438781415,912.133269825731,0,3.59238765517439,485.642375621968,0,3.56612825471963,343.631501578262,0,3.55093387737779,272.675411926264,0,3.54602123192993,230.11523518573,0,0,0,0,0,0,0,0,0,0,0,0,0
3.61863877872749,950.138822735137,0,3.57775958490126,505.877474606217,0,3.54805265574728,357.94948081069,0,3.52857525773405,284.036887423191,0,3.518461137163,239.703369985136,0,0,0,0,0,0,0,0,0,0,0,0,0
3.60750512637654,988.144375644542,0,3.56429446669801,526.112573590465,0,3.53157721734179,372.267460043117,0,3.50833374164333,295.398362920119,0,3.49362201558556,249.291504784541,0,0,0,0,0,0,0,0,0,0,0,0,0
3.59705469642552,1026.14992855395,0,3.55183764592945,546.347672574714,0,3.51651588426872,386.585439275545,0,3.48999051092217,306.759838417046,0,3.47125251132549,258.879639583946,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5871595584128,1064.15548146335,0,3.54023438258919,566.582771558963,0,3.50268152121656,400.903418507972,0,3.47333343504425,318.121313913974,0,3.4511001502794,268.467774383352,0,0,0,0,0,0,0,0,0,0,0,0,0
3.57769048863888,1102.16103437276,0,3.52933176596653,586.817870543211,0,3.48989556089526,415.2213977404,0,3.45813973020426,329.482789410902,0,3.43290571417649,278.055909182757,0,0,0,0,0,0,0,0,0,0,0,0,0
3.56851914652905,1140.16658728216,0,3.51897102076344,607.05296952746,0,3.47796810535451,429.539376972827,0,3.44419120111125,340.844264907829,0,3.41642011124614,287.644043982163,0,0,0,0,0,0,0,0,0,0,0,0,0
