"Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)",Dsnref,Dspref,Rpn,Rpp,efn,efp,en,ep,knref,kpref,ln1,lp
4.2,0.,1,4.2,0.,2,4.2,0.,3,4.2,0.,4,4.2,0.,5,.864e-13,.450e-13,.60e-5,.96e-5,.19560e-1,.300e-1,.456,.48,.61842e-10,.8004e-10,.2790e-4,.258e-4
3.98947646174279,36.6388744975061,0,3.83293704088469,18.8714229895652,0,3.68693320203658,12.9557800072116,0,3.54988901970097,10.0000112978704,0,3.43953734046422,8.22700990595,0,0,0,0,0,0,0,0,0,0,0,0,0
3.98947646174279,73.2777489950122,0,3.83293704088469,37.7428459791303,0,3.68693320203657,25.9115600144231,0,3.54988901970097,20.0000225957409,0,3.43953734046422,16.4540198119,0,0,0,0,0,0,0,0,0,0,0,0,0
3.98947646174278,109.916623492518,0,3.83293704088469,56.6142689686955,0,3.68693320203658,38.8673400216347,0,3.54988901970097,30.0000338936113,0,3.43953734046422,24.68102971785,0,0,0,0,0,0,0,0,0,0,0,0,0
3.98947646174278,146.555497990024,0,3.83293704088468,75.4856919582606,0,3.68693320203658,51.8231200288463,0,3.54988901970098,40.0000451914817,0,3.43953734046422,32.9080396238,0,0,0,0,0,0,0,0,0,0,0,0,0
3.98947646174279,183.194372487531,0,3.83293704088468,94.3571149478258,0,3.68693320203657,64.7789000360579,0,3.54988901970097,50.0000564893521,0,3.43953734046422,41.13504952975,0,0,0,0,0,0,0,0,0,0,0,0,0
3.97614873361799,219.833246985037,0,3.83293704088469,113.228537937391,0,3.68693320203657,77.7346800432694,0,3.54988901970097,60.0000677872226,0,3.43953734046422,49.3620594357,0,0,0,0,0,0,0,0,0,0,0,0,0
3.95215625917598,256.472121482543,0,3.83293704088469,132.099960926956,0,3.68693320203657,90.690460050481,0,3.54988901970097,70.000079085093,0,3.43953734046421,57.58906934165,0,0,0,0,0,0,0,0,0,0,0,0,0
3.92948827831531,293.110995980049,0,3.83293704088468,150.971383916521,0,3.68693320203657,103.646240057693,0,3.54988901970097,80.0000903829634,0,3.43953734046422,65.8160792476,0,0,0,0,0,0,0,0,0,0,0,0,0
3.90810202668522,329.749870477555,0,3.83293704088469,169.842806906086,0,3.68693320203658,116.602020064904,0,3.54988901970097,90.0001016808339,0,3.43953734046422,74.04308915355,0,0,0,0,0,0,0,0,0,0,0,0,0
3.88707509375958,366.388744975061,0,3.83293704088469,188.714229895652,0,3.68693320203658,129.557800072116,0,3.54988901970097,100.000112978704,0,3.43953734046422,82.2700990595,0,0,0,0,0,0,0,0,0,0,0,0,0
3.86518001278264,403.027619472567,0,3.82458643962848,207.585652885217,0,3.68693320203658,142.513580079327,0,3.54988901970097,110.000124276575,0,3.43953734046421,90.49710896545,0,0,0,0,0,0,0,0,0,0,0,0,0
3.84161194758835,439.666493970074,0,3.8026360599713,226.457075874782,0,3.68693320203657,155.469360086539,0,3.54988901970097,120.000135574445,0,3.43953734046422,98.7241188714,0,0,0,0,0,0,0,0,0,0,0,0,0
3.81701057578597,476.30536846758,0,3.77925203823451,245.328498864347,0,3.68693320203657,168.42514009375,0,3.54988901970097,130.000146872316,0,3.43953734046422,106.95112877735,0,0,0,0,0,0,0,0,0,0,0,0,0
3.79250947890029,512.944242965086,0,3.75497983714434,264.199921853912,0,3.68693320203657,181.380920100962,0,3.54988901970097,140.000158170186,0,3.43953734046422,115.1781386833,0,0,0,0,0,0,0,0,0,0,0,0,0
3.76921717901718,549.583117462592,0,3.73068120313212,283.071344843477,0,3.68693320203657,194.336700108174,0,3.54988901970097,150.000169468056,0,3.43953734046422,123.40514858925,0,0,0,0,0,0,0,0,0,0,0,0,0
3.74762622832649,586.221991960098,0,3.70734430541602,301.942767833043,0,3.67260083079614,207.292480115385,0,3.54988901970097,160.000180765927,0,3.43953734046422,131.6321584952,0,0,0,0,0,0,0,0,0,0,0,0,0
3.72765356447927,622.860866457604,0,3.68567324695826,320.814190822608,0,3.64816115984708,220.248260122597,0,3.54988901970097,170.000192063797,0,3.43953734046422,139.85916840115,0,0,0,0,0,0,0,0,0,0,0,0,0
3.70919672190981,659.49974095511,0,3.66562079335539,339.685613812173,0,3.62610434454885,233.204040129808,0,3.54988901970097,180.000203361668,0,3.43953734046421,148.0861783071,0,0,0,0,0,0,0,0,0,0,0,0,0
3.69214988854877,696.138615452616,0,3.64708068411212,358.557036801738,0,3.60610738234219,246.15982013702,0,3.54988901970097,190.000214659538,0,3.43953734046422,156.31318821305,0,0,0,0,0,0,0,0,0,0,0,0,0
3.67640747057398,732.777489950122,0,3.62994772398337,377.428459791303,0,3.58775856541839,259.115600144231,0,3.54988141418219,200.000225957409,0,3.43953734046422,164.540198119,0,0,0,0,0,0,0,0,0,0,0,0,0
3.66186040996604,769.416364447629,0,3.6141198449293,396.299882780868,0,3.57083946455682,272.071380151443,0,3.53078365169775,210.000237255279,0,3.43953734046422,172.76720802495,0,0,0,0,0,0,0,0,0,0,0,0,0
3.64839999816316,806.055238945135,0,3.59949030040575,415.171305770434,0,3.55521140916893,285.027160158655,0,3.51389160397215,220.000248553149,0,3.43953734046421,180.9942179309,0,0,0,0,0,0,0,0,0,0,0,0,0
3.63591509499527,842.694113442641,0,3.58594779790114,434.042728759999,0,3.54075646644268,297.982940165866,0,3.49864593194764,230.00025985102,0,3.43953734046422,189.22122783685,0,0,0,0,0,0,0,0,0,0,0,0,0
3.62429414496149,879.332987940147,0,3.57338191264847,452.914151749564,0,3.52736824866827,310.938720173078,0,3.48464968037969,240.00027114889,0,3.43953734046422,197.4482377428,0,0,0,0,0,0,0,0,0,0,0,0,0
3.61342486332617,915.971862437653,0,3.56167376812294,471.785574739129,0,3.51493314539512,323.894500180289,0,3.4716963875347,250.000282446761,0,3.42997548403301,205.67524764875,0,0,0,0,0,0,0,0,0,0,0,0,0
3.60319330381135,952.610736935159,0,3.55070911035534,490.656997728694,0,3.5033323405247,336.850280187501,0,3.45964885335611,260.000293744631,0,3.41746034614067,213.9022575547,0,0,0,0,0,0,0,0,0,0,0,0,0
3.59348621423958,989.249611432665,0,3.54036454856606,509.528420718259,0,3.4924501905944,349.806060194712,0,3.44838305311239,270.000305042502,0,3.40602978655349,222.12926746065,0,0,0,0,0,0,0,0,0,0,0,0,0
3.58418788376517,1025.88848593017,0,3.5305207950727,528.399843707825,0,3.48215810649041,362.761840201924,0,3.43777589463567,280.000316340372,0,3.39535928203061,230.3562773666,0,0,0,0,0,0,0,0,0,0,0,0,0
3.57518438446909,1062.52736042768,0,3.52105434977924,547.27126669739,0,3.47233277074903,375.717620209136,0,3.42770323124417,290.000327638242,0,3.3852741121785,238.58328727255,0,0,0,0,0,0,0,0,0,0,0,0,0
3.56636066464222,1099.16623492518,0,3.51183988964575,566.142689686955,0,3.46284090520314,388.673400216347,0,3.41803876010365,300.000338936113,0,3.3756317876288,246.8102971785,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5576024690383,1135.80510942269,0,3.50275539245552,585.01411267652,0,3.45355400013654,401.629180223559,0,3.4086439918835,310.000350233983,0,3.36629740667425,255.03730708445,0,0,0,0,0,0,0,0,0,0,0,0,0
3.54879374218741,1172.4439839202,0,3.49367493136253,603.885535666085,0,3.44433652210792,414.58496023077,0,3.39938609132853,320.000361531854,0,3.35713564313867,263.2643169904,0,0,0,0,0,0,0,0,0,0,0,0,0
3.53981774619861,1209.0828584177,0,3.48447067064396,622.75695865565,0,3.43505690441697,427.540740237982,0,3.39012384914896,330.000372829724,0,3.34801269799577,271.49132689635,0,0,0,0,0,0,0,0,0,0,0,0,0
3.53055682293821,1245.72173291521,0,3.47501498387858,641.628381645215,0,3.42557444434326,440.496520245193,0,3.38071333018663,340.000384127595,0,3.33878083694618,279.7183368023,0,0,0,0,0,0,0,0,0,0,0,0,0
3.52089113660923,1282.36060741271,0,3.46517765906141,660.499804634781,0,3.41575276652644,453.452300252405,0,3.37100989281821,350.000395425465,0,3.3292920993259,287.94534670825,0,0,0,0,0,0,0,0,0,0,0,0,0
3.51070000701088,1318.99948191022,0,3.45482502683029,679.371227624346,0,3.40544697842754,466.408080259617,0,3.36086044140479,360.000406723335,0,3.31939374729653,296.1723566142,0,0,0,0,0,0,0,0,0,0,0,0,0
3.49985938271869,1355.63835640773,0,3.4438210346025,698.242650613911,0,3.39451230579974,479.363860266828,0,3.35011399465728,370.000418021206,0,3.30892150520746,304.39936652015,0,0,0,0,0,0,0,0,0,0,0,0,0
3.48824305188091,1392.27723090523,0,3.43202635715276,717.114073603476,0,3.38280040594765,492.31964027404,0,3.33860893957929,380.000429319076,0,3.2977154115084,312.6263764261,0,0,0,0,0,0,0,0,0,0,0,0,0
3.47571999654512,1428.91610540274,0,3.4192965898268,735.985496593041,0,3.3701544715947,505.275420281251,0,3.32618473624465,390.000440616947,0,3.28559955458423,320.85338633205,0,0,0,0,0,0,0,0,0,0,0,0,0
3.46215387088805,1465.55497990024,0,3.40548065671226,754.856919582606,0,3.35641494615905,518.231200288463,0,3.31266814544507,400.000451914817,0,3.27239766915733,329.080396238,0,0,0,0,0,0,0,0,0,0,0,0,0
3.44740004132193,1502.19385439775,0,3.39041832680145,773.728342572172,0,3.34141230211562,531.186980295674,0,3.29788296895573,410.000463212688,0,3.25792333305469,337.30740614395,0,0,0,0,0,0,0,0,0,0,0,0,0
3.43130188634142,1538.83272889526,0,3.37393625617215,792.599765561737,0,3.3249623438421,544.142760302886,0,3.28163533805759,420.000474510558,0,3.24197241052669,345.5344160499,0,0,0,0,0,0,0,0,0,0,0,0,0
3.41368422628862,1575.47160339276,0,3.35584147039576,811.471188551302,0,3.30686462626439,557.098540310098,0,3.26371890420167,430.000485808428,0,3.2243336027705,353.76142595585,0,0,0,0,0,0,0,0,0,0,0,0,0
3.39434175394837,1612.11047789027,0,3.33591011348246,830.342611540867,0,3.28688952518863,570.054320317309,0,3.24389528571866,440.000497106299,0,3.2047637031085,361.9884358618,0,0,0,0,0,0,0,0,0,0,0,0,0
3.37301733818019,1648.74935238778,0,3.31386661120854,849.214034530432,0,3.26475935221079,583.010100324521,0,3.22188646637985,450.000508404169,0,3.1829771664782,370.21544576775,0,0,0,0,0,0,0,0,0,0,0,0,0
3.34935525229222,1685.38822688528,0,3.28934107516037,868.085457519997,0,3.24011121784761,595.965880331732,0,3.19733452456406,460.00051970204,0,3.15862141764214,378.4424556737,0,0,0,0,0,0,0,0,0,0,0,0,0
