"Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)",Dsnref,Dspref,Rpn,Rpp,efn,efp,en,ep,knref,kpref,ln1,lp
4.2,0.,1,4.2,0.,2,4.2,0.,3,4.2,0.,4,4.2,0.,5,.432e-13,.450e-13,.120e-4,.96e-5,.19560e-1,.150e-1,.456,.24,.61842e-10,.8004e-10,.5580e-4,.258e-4
4.0322987047728,55.1111847188433,0,3.90917655353515,28.0702140080025,0,3.80758795790614,19.0643314373855,0,3.70844562621481,14.5641050936348,0,3.60564573995201,11.8647777356717,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0322987047728,110.222369437687,0,3.90917655353516,56.1404280160049,0,3.80758795790615,38.128662874771,0,3.70844562621481,29.1282101872696,0,3.60564573995202,23.7295554713434,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0322987047728,165.33355415653,0,3.90917655353515,84.2106420240074,0,3.80758795790615,57.1929943121565,0,3.7084456262148,43.6923152809043,0,3.60564573995202,35.5943332070151,0,0,0,0,0,0,0,0,0,0,0,0,0
4.02153562758775,220.444738875373,0,3.90917655353515,112.28085603201,0,3.80758795790614,76.257325749542,0,3.70844562621481,58.2564203745391,0,3.60564573995202,47.4591109426868,0,0,0,0,0,0,0,0,0,0,0,0,0
3.99451822139484,275.555923594217,0,3.90917655353515,140.351070040012,0,3.80758795790615,95.3216571869275,0,3.7084456262148,72.8205254681739,0,3.60564573995201,59.3238886783585,0,0,0,0,0,0,0,0,0,0,0,0,0
3.97044242682223,330.66710831306,0,3.90917655353515,168.421284048015,0,3.80758795790615,114.385988624313,0,3.7084456262148,87.3846305618087,0,3.60564573995201,71.1886664140302,0,0,0,0,0,0,0,0,0,0,0,0,0
3.94841682645312,385.778293031903,0,3.90917655353515,196.491498056017,0,3.80758795790615,133.450320061698,0,3.70844562621481,101.948735655443,0,3.60564573995202,83.0534441497019,0,0,0,0,0,0,0,0,0,0,0,0,0
3.9274802010857,440.889477750747,0,3.89017981220109,224.56171206402,0,3.80758795790615,152.514651499084,0,3.70844562621481,116.512840749078,0,3.60564573995202,94.9182218853736,0,0,0,0,0,0,0,0,0,0,0,0,0
3.9067379759595,496.00066246959,0,3.86933899572681,252.631926072022,0,3.80758795790615,171.578982936469,0,3.70844562621481,131.076945842713,0,3.60564573995202,106.782999621045,0,0,0,0,0,0,0,0,0,0,0,0,0
3.88533861470925,551.111847188433,0,3.84858602180774,280.702140080025,0,3.80758795790615,190.643314373855,0,3.70844562621481,145.641050936348,0,3.60564573995201,118.647777356717,0,0,0,0,0,0,0,0,0,0,0,0,0
3.86247154787564,606.223031907277,0,3.82705781537877,308.772354088027,0,3.7967606612333,209.70764581124,0,3.70844562621481,160.205156029983,0,3.60564573995201,130.512555092389,0,0,0,0,0,0,0,0,0,0,0,0,0
3.8381219945989,661.33421662612,0,3.80392909810101,336.842568096029,0,3.77472538609508,228.771977248626,0,3.70844562621481,174.769261123617,0,3.60564573995202,142.37733282806,0,0,0,0,0,0,0,0,0,0,0,0,0
3.81332581852696,716.445401344963,0,3.77929152188933,364.912782104032,0,3.75097445203616,247.836308686011,0,3.70844562621481,189.333366217252,0,3.60564573995202,154.242110563732,0,0,0,0,0,0,0,0,0,0,0,0,0
3.78919502557019,771.556586063807,0,3.75426650694532,392.982996112034,0,3.72576600679163,266.900640123397,0,3.701696205735,203.897471310887,0,3.60564573995201,166.106888299404,0,0,0,0,0,0,0,0,0,0,0,0,0
3.76664746919167,826.66777078265,0,3.73003105973261,421.053210120037,0,3.70031438066103,285.964971560782,0,3.67582942829427,218.461576404522,0,3.60564573995201,177.971666035075,0,0,0,0,0,0,0,0,0,0,0,0,0
3.74579091460755,881.778955501493,0,3.70747350982403,449.123424128039,0,3.67586650481823,305.029302998168,0,3.6499269457685,233.025681498156,0,3.60564573995201,189.836443770747,0,0,0,0,0,0,0,0,0,0,0,0,0
3.72651918629287,936.890140220337,0,3.68663330114005,477.193638136042,0,3.65320442282666,324.093634435553,0,3.62529662693864,247.589786591791,0,3.60194489962448,201.701221506419,0,0,0,0,0,0,0,0,0,0,0,0,0
3.70872529882632,992.00132493918,0,3.66739849033309,505.263852144044,0,3.63229948912209,343.157965872939,0,3.60255058340672,262.153891685426,0,3.57721560510339,213.565999242091,0,0,0,0,0,0,0,0,0,0,0,0,0
3.69230156279243,1047.11250965802,0,3.6496566031383,533.334066152047,0,3.61302963123332,362.222297310324,0,3.58159819679479,276.717996779061,0,3.55444589617182,225.430776977762,0,0,0,0,0,0,0,0,0,0,0,0,0
3.67714004692947,1102.22369437687,0,3.63329434185183,561.404280160049,0,3.59527827770876,381.28662874771,0,3.56231507355342,291.282101872695,0,3.53350466447345,237.295554713434,0,0,0,0,0,0,0,0,0,0,0,0,0
3.66313214335864,1157.33487909571,0,3.61819766104691,589.474494168052,0,3.57892462062755,400.350960185095,0,3.54457344587363,305.84620696633,0,3.51426076569671,249.160332449106,0,0,0,0,0,0,0,0,0,0,0,0,0
3.65016859184802,1212.44606381455,0,3.60425183297091,617.544708176054,0,3.56384477484101,419.415291622481,0,3.52824293403174,320.410312059965,0,3.49657444609847,261.025110184777,0,0,0,0,0,0,0,0,0,0,0,0,0
3.63814002829135,1267.5572485334,0,3.59134149996456,645.614922184057,0,3.5499157534856,438.479623059866,0,3.51319378146035,334.9744171536,0,3.48030803178996,272.889887920449,0,0,0,0,0,0,0,0,0,0,0,0,0
3.62693654900541,1322.66843325224,0,3.57935063699786,673.685136192059,0,3.53701897359159,457.543954497252,0,3.49929724031145,349.538522247235,0,3.46532831221793,284.754665656121,0,0,0,0,0,0,0,0,0,0,0,0,0
3.61644764689972,1377.77961797108,0,3.56816227387831,701.755350200062,0,3.52502686482744,476.608285934637,0,3.48642182131185,364.102627340869,0,3.4514932922509,296.619443391792,0,0,0,0,0,0,0,0,0,0,0,0,0
3.60656278061435,1432.89080268993,0,3.55765928434683,729.825564208064,0,3.51381755599844,495.672617372023,0,3.4744347818955,378.666732434504,0,3.43866687899652,308.484221127464,0,0,0,0,0,0,0,0,0,0,0,0,0
3.59717093650319,1488.00198740877,0,3.54772407401207,757.895778216066,0,3.50326498361975,514.736948809408,0,3.46320850840689,393.230837528139,0,3.42670873587805,320.348998863136,0,0,0,0,0,0,0,0,0,0,0,0,0
3.58816052945264,1543.11317212761,0,3.53823848116837,785.965992224069,0,3.49324548727165,533.801280246794,0,3.45260591975901,407.794942621774,0,3.41547675012137,332.213776598807,0,0,0,0,0,0,0,0,0,0,0,0,0
3.57942091290756,1598.22435684646,0,3.52908400059952,814.036206232071,0,3.48363066130322,552.865611684179,0,3.44249644487525,422.359047715409,0,3.40483125870073,344.078554334479,0,0,0,0,0,0,0,0,0,0,0,0,0
3.57084189271244,1653.3355415653,0,3.52014287870374,842.106420240074,0,3.47429735889878,571.929943121565,0,3.43274454937485,436.923152809043,0,3.39463333393989,355.943332070151,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5623125865043,1708.44672628414,0,3.51129710836669,870.176634248076,0,3.4651179843539,590.99427455895,0,3.42321842122018,451.487257902678,0,3.38473661345183,367.808109805823,0,0,0,0,0,0,0,0,0,0,0,0,0
3.55372183033883,1763.55791100299,0,3.50242768024158,898.246848256079,0,3.45596676186659,610.058605996336,0,3.4137826806042,466.051362996313,0,3.37500511192652,379.672887541494,0,0,0,0,0,0,0,0,0,0,0,0,0
3.54495773850195,1818.66909572183,0,3.49341438760698,926.317062264081,0,3.44671748056937,629.122937433721,0,3.40430540644211,480.615468089948,0,3.36529225944475,391.537665277166,0,0,0,0,0,0,0,0,0,0,0,0,0
3.53590739976567,1873.78028044067,0,3.48413622484893,954.387276272084,0,3.43724063127044,648.187268871107,0,3.39464757560147,495.179573183582,0,3.35545903992181,403.402443012838,0,0,0,0,0,0,0,0,0,0,0,0,0
3.52645711144506,1928.89146515952,0,3.47447062392106,982.457490280086,0,3.427405397563,667.251600308492,0,3.38467392846279,509.743678277217,0,3.34535647081527,415.267220748509,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5164918316385,1984.00264987836,0,3.46429308203758,1010.52770428809,0,3.41707998414697,686.315931745878,0,3.37424413837896,524.307783370852,0,3.33484150119363,427.131998484181,0,0,0,0,0,0,0,0,0,0,0,0,0
3.50589468551495,2039.1138345972,0,3.45347664909228,1038.59791829609,0,3.40612960114084,705.380263183263,0,3.36321488512183,538.871888464487,0,3.32376102958345,438.996776219853,0,0,0,0,0,0,0,0,0,0,0,0,0
3.49454668458082,2094.22501931605,0,3.4418911805753,1066.66813230409,0,3.39441585192036,724.444594620649,0,3.35144197657618,553.435993558121,0,3.31196510059733,450.861553955524,0,0,0,0,0,0,0,0,0,0,0,0,0
3.48232569075943,2149.33620403489,0,3.42940225039847,1094.7383463121,0,3.38179559331245,743.508926058034,0,3.3387751145778,568.000098651756,0,3.29929514261847,462.726331691196,0,0,0,0,0,0,0,0,0,0,0,0,0
3.46910519356802,2204.44738875373,0,3.41586955118741,1122.8085603201,0,3.368119872962,762.57325749542,0,3.32505728398508,582.564203745391,0,3.28558822122207,474.591109426868,0,0,0,0,0,0,0,0,0,0,0,0,0
3.4547524014812,2259.55857347258,0,3.40114450574966,1150.8787743281,0,3.35323133410442,781.637588932805,0,3.31012494077644,597.128308839026,0,3.27067550710397,486.45588716254,0,0,0,0,0,0,0,0,0,0,0,0,0
3.43912488211628,2314.66975819142,0,3.38506617891116,1178.9489883361,0,3.33696026970012,800.701920370191,0,3.29380235465538,611.692413932661,0,3.25437248796284,498.320664898211,0,0,0,0,0,0,0,0,0,0,0,0,0
3.42206539382584,2369.78094291026,0,3.36745500049339,1207.01920234411,0,3.31911853805678,819.766251807576,0,3.27589599117336,626.256519026295,0,3.2364824144993,510.185442633883,0,0,0,0,0,0,0,0,0,0,0,0,0
3.40339172293626,2424.89212762911,0,3.34810154671091,1235.08941635211,0,3.2994890634381,838.830583244962,0,3.25618492272546,640.82062411993,0,3.21678234833827,522.050220369555,0,0,0,0,0,0,0,0,0,0,0,0,0
3.38287716439429,2480.00331234795,0,3.32674554664932,1263.15963036011,0,3.27780678037611,857.894914682347,0,3.23440438364369,655.384729213565,0,3.1950055555151,533.914998105226,0,0,0,0,0,0,0,0,0,0,0,0,0
3.36020948424317,2535.11449706679,0,3.30303308454213,1291.22984436811,0,3.25372105274881,876.959246119733,0,3.21021108072474,669.9488343072,0,3.17081669459487,545.779775840898,0,0,0,0,0,0,0,0,0,0,0,0,0
3.33362486846487,2590.22568178564,0,3.27638190772595,1319.30005837612,0,3.22670691562425,896.023577557118,0,3.18310934511591,684.512939400834,0,3.14374359544198,557.64455357657,0,0,0,0,0,0,0,0,0,0,0,0,0
3.24994526724537,2645.33686650448,0,3.21153826606518,1347.37027238412,0,3.176755019015,915.087908994504,0,3.14362596941332,699.077044494469,0,3.11068328542382,569.509331312241,0,0,0,0,0,0,0,0,0,0,0,0,0
3.07914068930291,2700.44805122332,0,3.05693671302665,1375.44048639212,0,3.03895122017392,934.152240431889,0,3.02274652995023,713.641149588104,0,3.00710128449538,581.374109047913,0,0,0,0,0,0,0,0,0,0,0,0,0
2.8,2755.55923594217,0,2.8,1403.51070040012,0,2.8,953.216571869275,0,2.8,728.205254681739,0,2.8,593.238886783585,0,0,0,0,0,0,0,0,0,0,0,0,0
