"Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)",D1,Dsnref,Dspref,EaDsn,EaDsp,Eakn,Eakp,Rpn,Rpp,brugn,brugp,brugs,c0,cpn,cpp,cps,ctn,ctp,efn,efp,en,ep,es,henv,knref,kpref,lambdan,lambdap,lambdas,ln1,lp,ls,rhon,rhop,rhos,sigma,sigman,sigmap,socn,socp,t1
4.1238142096638,200.,1,4.05484310700974,200.,2,3.99368553141124,200.,3,3.93830029186889,200.,4,3.88749213729384,200.,5,.15e-8,.72e-13,.75e-13,5000,5000,5000,5000,.10e-4,.8e-5,1.5,1.5,1.5,1200,778.5,1116.7,700,30555.,45829.,.3260e-1,.25e-1,.2470,.4,.45,2.87,.10307e-9,.1334e-9,1.874,1.678,.16,.465e-4,.43e-4,.16e-4,1592.75,2887.15,1100,100,48.24,59,.9867,.424,.363
4.091253209058,268.315330711095,0,4.02589314820719,233.495601535951,0,3.96799830099109,221.891882996152,0,3.91571915671881,216.091554671864,0,3.86732542364701,212.612073090219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.060404909041,336.63066142219,0,3.99919771007077,266.991203071902,0,3.94487925166976,243.783765992303,0,3.89518653929651,232.183109343729,0,3.84849255030598,225.224146180438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0322746021777,404.945992133285,0,3.9753579131741,300.486804607853,0,3.92391025770744,265.675648988455,0,3.87600589065085,248.274664015593,0,3.83039828028877,237.836219270657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.00736433529235,473.26132284438,0,3.95378184048582,333.982406143804,0,3.90430064647011,287.567531984606,0,3.85752117966636,264.366218687457,0,3.81246239316422,250.448292360875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.98489336793338,541.576653555474,0,3.93358288927619,367.478007679755,0,3.88532918746963,309.459414980758,0,3.83910655460806,280.457773359321,0,3.794113621425,263.060365451094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.96385604628898,609.891984266569,0,3.91396078300057,400.973609215705,0,3.86631893113695,331.35129797691,0,3.82015116376308,296.549328031186,0,3.77478450546474,275.672438541313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.94334810511556,678.207314977664,0,3.89417667236076,434.469210751656,0,3.84661371312475,353.243180973061,0,3.80004935795357,312.64088270305,0,3.75406308695655,288.284511631532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.9225513995399,746.522645688759,0,3.87352239764477,467.964812287607,0,3.82558253903237,375.135063969213,0,3.77853397427522,328.732437374914,0,3.73240909632414,300.896584721751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.90069415031217,814.837976399854,0,3.8513920057737,501.460413823558,0,3.80321931835852,397.026946965365,0,3.75626874829905,344.823992046779,0,3.71062724229108,313.50865781197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
