"Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)",D1,Dsnref,Dspref,EaDsn,EaDsp,Eakn,Eakp,Rpn,Rpp,brugn,brugp,brugs,c0,cpn,cpp,cps,ctn,ctp,efn,efp,en,ep,es,henv,knref,kpref,lambdan,lambdap,lambdas,ln1,lp,ls,rhon,rhop,rhos,sigma,sigman,sigmap,socn,socp,t1
4.11560599823942,200.,1,4.04168867519679,200.,2,3.97676616449883,200.,3,3.91806948299689,200.,4,3.86363471571405,200.,5,.15e-8,.72e-13,.75e-13,5000,5000,5000,5000,.10e-4,.8e-5,1.5,1.5,1.5,1200,778.5,1116.7,700,30555.,45829.,.3260e-1,.25e-1,.38,.4,.45,2.87,.1092542e-9,.1334e-9,1.874,1.678,.16,.465e-4,.43e-4,.16e-4,1592.75,2887.15,1100,100,48.24,59,.9867,.424,.363
4.08310926784357,268.289721285543,0,4.01330340373941,233.464662849995,0,3.95192521686577,221.858911338387,0,3.89604378176026,216.057418011115,0,3.84377005077047,212.577052141578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.05257735583561,336.579442571085,0,3.98745614015836,266.92932569999,0,3.92946060942255,243.717822676773,0,3.87587366310747,232.11483602223,0,3.82514386941848,225.154104283156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.0251850308196,404.869163856628,0,3.96435298432857,300.393988549985,0,3.90892538120594,265.57673401516,0,3.85693708666613,248.172254033346,0,3.80718912692126,237.731156424734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.00103682686127,473.158885142171,0,3.94327903178511,333.85865139998,0,3.88960052886578,287.435645353547,0,3.83861612914415,264.229672044461,0,3.78935062293357,250.308208566312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.97910613885329,541.448606427713,0,3.92340194457124,367.323314249976,0,3.87081417444448,309.294556691933,0,3.82031304441117,280.287090055576,0,3.77108293029632,262.88526070789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.95841118549701,609.738327713256,0,3.90399248981251,400.787977099971,0,3.85194210634615,331.15346803032,0,3.80145498030813,296.344508066691,0,3.75183412309987,275.462312849469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.93811892104632,678.028048998799,0,3.88435465127788,434.252639949966,0,3.83233675048432,353.012379368707,0,3.78143462652794,312.401926077806,0,3.7311788966751,288.039364991047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.91746314856712,746.317770284341,0,3.86380650511549,467.717302799961,0,3.81139035484932,374.871290707093,0,3.75997949262129,328.459344088922,0,3.70957531704676,300.616417132625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.89570169283639,814.607491569884,0,3.84175865712741,501.181965649956,0,3.78908796969364,396.73020204548,0,3.737763078833,344.516762100037,0,3.6878118908608,313.193469274203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.87240312713481,882.897212855426,0,3.81856193194892,534.646628499951,0,3.76626136321104,418.589113383867,0,3.71561472872733,360.574180111152,0,3.66666405630786,325.770521415781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.84828498339275,951.186934140969,0,3.79514640542673,568.111291349946,0,3.74379330306918,440.448024722254,0,3.69435433911105,376.631598122267,0,3.64676258487182,338.347573557359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.82434102454977,1019.47665542651,0,3.77245459848464,601.575954199941,0,3.72251355923958,462.30693606064,0,3.67447216819935,392.689016133382,0,3.62817145701771,350.924625698937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.80154428454164,1087.76637671205,0,3.75121390650386,635.040617049936,0,3.70268946853931,484.165847399027,0,3.65593356416917,408.746434144498,0,3.61081427614174,363.501677840515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.78036278118268,1156.0560979976,0,3.73147327263275,668.505279899932,0,3.6842416551001,506.024758737414,0,3.63866092773724,424.803852155613,0,3.59461951822776,376.078729982093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.76072687681634,1224.34581928314,0,3.71314525928887,701.969942749927,0,3.66708967836001,527.8836700758,0,3.62257609190428,440.861270166728,0,3.57951487445206,388.655782123671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.74254051609614,1292.63554056868,0,3.6961407161849,735.434605599922,0,3.6511471975291,549.742581414187,0,3.6075998875785,456.918688177843,0,3.56542545476867,401.232834265249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.72570689086882,1360.92526185422,0,3.68036959814982,768.899268449917,0,3.63633317857155,571.601492752574,0,3.59365207376359,472.976106188959,0,3.55227566246931,413.809886406827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.71012897458588,1429.21498313977,0,3.66574120755954,802.363931299912,0,3.62255895175899,593.46040409096,0,3.58065408644655,489.033524200074,0,3.53998957537859,426.386938548406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.69570905376754,1497.50470442531,0,3.65216491619581,835.828594149907,0,3.60974259452008,615.319315429347,0,3.56852571441064,505.090942211189,0,3.5284905260009,438.963990689984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.68234933477097,1565.79442571085,0,3.63954913382954,869.293256999902,0,3.59779439341147,637.178226767734,0,3.55718424235631,521.148360222304,0,3.51770132092593,451.541042831562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.66995147703403,1634.0841469964,0,3.62780158424,902.757919849897,0,3.58663088463901,659.03713810612,0,3.54654658928044,537.205778233419,0,3.50754693549725,464.11809497314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.65841705149306,1702.37386828194,0,3.6168295971482,936.222582699893,0,3.57616243419015,680.896049444507,0,3.53653398405617,553.263196244534,0,3.49794981838217,476.695147114718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.64764728755988,1770.66358956748,0,3.6065406040092,969.687245549888,0,3.56630349401055,702.754960782894,0,3.52706200950492,569.32061425565,0,3.48883070320249,489.272199256296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.63754318911807,1838.95331085302,0,3.5968417361188,1003.15190839988,0,3.55696459047258,724.61387212128,0,3.51804669920716,585.378032266765,0,3.48011050566924,501.849251397874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6280056377613,1907.24303213857,0,3.58763928059943,1036.61657124988,0,3.54805916886388,746.472783459667,0,3.50940752058275,601.43545027788,0,3.47171341315205,514.426303539452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.61893512803917,1975.53275342411,0,3.57883920310199,1070.08123409987,0,3.53949652251463,768.331694798054,0,3.50105742464452,617.492868288995,0,3.46355864277783,527.00335568103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.61023219989459,2043.82247470965,0,3.57034748461419,1103.54589694987,0,3.53119032137429,790.19060613644,0,3.49291597223813,633.550286300111,0,3.45556661545723,539.580407822608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.60179780058129,2112.11219599519,0,3.56207128400632,1137.01055979986,0,3.52305013243493,812.049517474827,0,3.48489710113878,649.607704311226,0,3.44766124966328,552.157459964187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.59353375545082,2180.40191728074,0,3.55391723739963,1170.47522264986,0,3.51498899594064,833.908428813214,0,3.47691946771327,665.665122322341,0,3.43976055972306,564.734512105764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.58534142985339,2248.69163856628,0,3.54579150356885,1203.93988549985,0,3.50691797550227,855.7673401516,0,3.46889625471377,681.722540333456,0,3.43178613103515,577.311564247343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.57712204482633,2316.98135985182,0,3.53759979763265,1237.40454834985,0,3.49874625745084,877.626251489987,0,3.46074442787399,697.779958344571,0,3.42365659168446,589.888616388921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.56877633859564,2385.27108113736,0,3.52924770008491,1270.86921119984,0,3.49038433058806,899.485162828374,0,3.45237578151355,713.837376355687,0,3.41528951915138,602.465668530499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.56020465437419,2453.56080242291,0,3.52063969376167,1304.33387404984,0,3.48174101753352,921.344074166761,0,3.44370477932239,729.894794366802,0,3.40660306557437,615.042720672077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.55130682924226,2521.85052370845,0,3.51167927244867,1337.79853689983,0,3.47272312238278,943.202985505147,0,3.43464203732326,745.952212377917,0,3.39751170302994,627.619772813655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.54198198692514,2590.14024499399,0,3.50226893778024,1371.26319974983,0,3.46323706501844,965.061896843534,0,3.42509762148617,762.009630389032,0,3.38793050803759,640.196824955233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.53212854766967,2658.42996627953,0,3.49231010799446,1404.72786259982,0,3.45318751295727,986.920808181921,0,3.41498023069566,778.067048400147,0,3.37777082259833,652.773877096811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
