"Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)",D1,Dsnref,Dspref,EaDsn,EaDsp,Eakn,Eakp,Rpn,Rpp,brugn,brugp,brugs,c0,cpn,cpp,cps,ctn,ctp,efn,efp,en,ep,es,henv,knref,kpref,lambdan,lambdap,lambdas,ln1,lp,ls,rhon,rhop,rhos,sigma,sigman,sigmap,socn,socp,t1
4.1150631273575,200.,1,4.04151297579056,200.,2,3.97717854161702,200.,3,3.91912258691558,200.,4,3.86531991552241,200.,5,.15e-8,.72e-13,.75e-13,5000,5000,5000,5000,.10e-4,.8e-5,1.5,1.5,1.5,1200,778.5,1116.7,700,30555.,45829.,.3260e-1,.25e-1,.38,.4,.45,2.87,.10307e-9,.164082e-9,1.874,1.678,.16,.465e-4,.43e-4,.16e-4,1592.75,2887.15,1100,100,48.24,59,.9867,.424,.363
4.08274574218698,268.311579060786,0,4.01323895392783,233.479322850885,0,3.95240171381086,221.869813068772,0,3.89713388091946,216.066201311978,0,3.84547588718601,212.584524449584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.05233188959616,336.623158121572,0,3.98748132334247,266.95864570177,0,3.92999419870978,243.739626137544,0,3.87699891225509,232.132402623956,0,3.82687111269606,225.169048899169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.02502487333944,404.934737182358,0,3.96445291206706,300.437968552655,0,3.90951043096477,265.609439206316,0,3.85809435227966,248.198603935934,0,3.80893825395072,237.753573348753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.00094212510973,473.246316243144,0,3.94344144305064,333.91729140354,0,3.8902296089111,287.479252275088,0,3.83980472229006,264.264805247912,0,3.7911197399557,250.338097798337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.97906260010182,541.55789530393,0,3.92361671436006,367.396614254426,0,3.8714844092912,309.349065343859,0,3.82152746266068,280.33100655989,0,3.77286496092003,262.922622247922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.95840812198021,609.869474364715,0,3.90425058195653,400.875937105311,0,3.85264494222223,331.218878412631,0,3.80269164280258,296.397207871868,0,3.75362828078254,275.507146697506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.93814802130718,678.181053425501,0,3.88464897103476,434.355259956196,0,3.83306757900832,353.088691481403,0,3.78268990718755,312.463409183846,0,3.7329877920295,288.09167114709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.91751666944499,746.492632486287,0,3.86413022058442,467.834582807081,0,3.81214446291421,374.958504550175,0,3.76125259817522,328.529610495825,0,3.71139478412035,300.676195596675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.89577329910752,814.804211547073,0,3.84210432877172,501.313905657966,0,3.78986593556827,396.828317618947,0,3.73905260589704,344.595811807803,0,3.68965071717943,313.260720046259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
