"Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)",D1,Dsnref,Dspref,EaDsn,EaDsp,Eakn,Eakp,Rpn,Rpp,brugn,brugp,brugs,c0,cpn,cpp,cps,ctn,ctp,efn,efp,en,ep,es,henv,knref,kpref,lambdan,lambdap,lambdas,ln1,lp,ls,rhon,rhop,rhos,sigma,sigman,sigmap,socn,socp,t1
4.11414096168929,200.,1,4.03969350436482,200.,2,3.97450343006097,200.,3,3.91564627482129,200.,4,3.86110505475269,200.,5,.15e-8,.72e-13,.75e-13,5000,5000,5000,5000,.10e-4,.8e-5,1.5,1.5,1.5,1200,778.5,1116.7,700,30555.,45829.,.326000e-1,.25e-1,.38,.4,.45,2.87,.10307e-9,.1334e-9,1.874,1.678,.16,.465e-4,.43e-4,.16e-4,1592.75,2887.15,1100,100,48.24,59,.9867,.424,.363
4.081837265736,268.28751870708,0,4.01143760155081,233.461986873062,0,3.94974590319834,221.856220912496,0,3.89367681005544,216.054840825047,0,3.84127973832487,212.574617416103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.05143476838259,336.575037414161,0,3.98569433419216,266.923973746124,0,3.92735364195957,243.712441824992,0,3.87355740483531,232.109681650094,0,3.82269041732418,225.149234832206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.02413593501674,404.862556121241,0,3.96267698566925,300.385960619187,0,3.90688245083663,265.568662737488,0,3.85466657032551,248.16452247514,0,3.80477066511061,237.723852248309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.00005940616267,473.150074828321,0,3.94167499951406,333.847947492249,0,3.8876129121721,287.424883649984,0,3.83638856777216,264.219363300187,0,3.78696442005931,250.298469664412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.97818559349157,541.437593535402,0,3.92185924696047,367.309934365311,0,3.86887854665872,309.281104562481,0,3.81812418776828,280.274204125234,0,3.76872603718595,262.873087080515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.95753706733473,609.725112242482,0,3.90250255630386,400.771921238373,0,3.85005104136769,331.137325474977,0,3.79930270774216,296.329044950281,0,3.74950585390267,275.447704496619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.93728381444743,678.012630949562,0,3.88291190135001,434.233908111435,0,3.83048761269114,352.993546387473,0,3.77931750782238,312.383885775327,0,3.72887695887975,288.022321912722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.91666098248237,746.300149656642,0,3.86240667037109,467.695894984498,0,3.80958121556448,374.849767299969,0,3.75789382392548,328.438726600374,0,3.70730628654022,300.596939328825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.89492848273701,814.587668363723,0,3.84039605116317,501.15788185756,0,3.78731668447572,396.705988212465,0,3.73570810928589,344.493567425421,0,3.68555944079713,313.171556744928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.87165474827624,882.875187070803,0,3.81723060975283,534.619868730622,0,3.76451854443952,418.562209124961,0,3.7135850784612,360.548408250468,0,3.66443413879525,325.746174161031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.84755867770277,951.162705777883,0,3.79384538540633,568.081855603684,0,3.74207572216046,440.418430037457,0,3.69234717856691,376.603249075515,0,3.64455080307612,338.320791577134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.82363315020146,1019.45022448496,0,3.77117970326911,601.543842476746,0,3.72082207915277,462.274650949953,0,3.67248404384339,392.658089900561,0,3.62597534670405,350.895408993237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.80085274114501,1087.73774319204,0,3.74996117031133,635.005829349809,0,3.70101871101062,484.130871862449,0,3.65396327184344,408.712930725608,0,3.60863217893238,363.47002640934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
