"Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)","Volts (V)","Time (s)","Current (A)",D1,Dsnref,Dspref,EaDsn,EaDsp,Eakn,Eakp,Rpn,Rpp,brugn,brugp,brugs,c0,cpn,cpp,cps,ctn,ctp,efn,efp,en,ep,es,henv,knref,kpref,lambdan,lambdap,lambdas,ln1,lp,ls,rhon,rhop,rhos,sigma,sigman,sigmap,socn,socp,t1
4.1104877951702,200.,1,4.04077110783779,200.,2,3.97795426844663,200.,3,3.91963887676674,200.,4,3.86489987410457,200.,5,.15e-8,.72e-13,.75e-13,5000,5000,5000,5000,.10e-4,.8e-5,1.5,1.5,1.5,1200,778.5,1116.7,700,30555.,45829.,.3260e-1,.25e-1,.38,.4,.45,2.87,.10307e-9,.1334e-9,1.874,1.678,.16,.465e-4,.43e-4,.16e-4,1592.75,2887.15,1100,100,48.24,59,.957099,.424,.363
4.07964345213057,268.283733520415,0,4.0135226015082,233.457998530431,0,3.95326109312163,221.852316310989,0,3.89733990642406,216.051062160983,0,3.84470006940998,212.570938376828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.05100400066312,336.56746704083,0,3.98821130819452,266.915997060861,0,3.93064123736117,243.704632621979,0,3.87685202882507,232.102124321967,0,3.8257516380983,225.141876753656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.02480226239795,404.851200561245,0,3.96517845327287,300.373995591292,0,3.9098486802277,265.556948932968,0,3.857611987275,248.15318648295,0,3.8075159312068,237.712815130484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.00113796300384,473.13493408166,0,3.94398225262873,333.831994121722,0,3.89026089494286,287.409265243957,0,3.83901888828447,264.204248643934,0,3.78944248985545,250.283753507312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.97933690246022,541.418667602074,0,3.92392818717806,367.289992652153,0,3.87122849240942,309.261581554947,0,3.82047813126222,280.255310804917,0,3.77096645150881,262.854691884141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.95863156606658,609.702401122489,0,3.90433661016215,400.747991182583,0,3.85214245937433,331.113897865936,0,3.80140886285956,296.306372965901,0,3.75152632162559,275.425630260969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.93828072524791,677.986134642904,0,3.8845347041018,434.205989713014,0,3.83235035838401,352.966214176925,0,3.78121445003675,312.357435126884,0,3.73071426025429,287.996568637797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.91755338138219,746.269868163319,0,3.86384592456132,467.663988243444,0,3.81124944912696,374.818530487915,0,3.75961407088676,328.408497287868,0,3.70897230171709,300.567507014625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.89572266521196,814.553601683734,0,3.8416749969345,501.121986773875,0,3.7888091479537,396.670846798904,0,3.73725716726123,344.459559448851,0,3.68708285527269,313.138445391453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.87236069974686,882.837335204149,0,3.81837398896044,534.579985304305,0,3.76586254171993,418.523163109893,0,3.71498704624511,360.510621609835,0,3.66581626296019,325.709383768281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.84818591633777,951.121068724564,0,3.79486757843957,568.037983834736,0,3.74328787527691,440.375479420882,0,3.69361869341893,376.561683770818,0,3.6458059054134,338.280322145109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.82419155389782,1019.40480224498,0,3.77209265560533,601.495982365167,0,3.72191257095536,462.227795731872,0,3.67363443945854,392.612745931802,0,3.62711528318386,350.851260521937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
